artist,song,name,sentence,upos,xpos,dep_rel,earliest,highestRank,year,posCorrection,NaP,last,compound
Gene Autry,Rudolph The Red-Nosed Reindeer,Rudolph,Rudolph the red-nosed reindeer,VERB,VB,root,2018-12-15,16,2018,PROPN,,,
Gene Autry,Rudolph The Red-Nosed Reindeer,Rudolph,They never let poor Rudolph,PROPN,NNP,obj,2018-12-15,16,2018,PROPN,,,
Gene Autry,Rudolph The Red-Nosed Reindeer,Rudolph,"Rudolph, with your nose so bright",INTJ,UH,discourse,2018-12-15,16,2018,PROPN,,,
Gene Autry,Rudolph The Red-Nosed Reindeer,Rudolph,Rudolph the red-nosed reindeer,VERB,VB,root,2018-12-15,16,2018,PROPN,,,
Gene Autry,Rudolph The Red-Nosed Reindeer,Rudolph,Rudolph the red-nosed reindeer,VERB,VB,root,2018-12-15,16,2018,PROPN,,,
Gene Autry,Rudolph The Red-Nosed Reindeer,Rudolph,They never let poor Rudolph,PROPN,NNP,obj,2018-12-15,16,2018,PROPN,,,
Gene Autry,Rudolph The Red-Nosed Reindeer,Rudolph,"Rudolph, with your nose so bright",INTJ,UH,discourse,2018-12-15,16,2018,PROPN,,,
Gene Autry,Rudolph The Red-Nosed Reindeer,Rudolph,Rudolph the red-nosed reindeer,VERB,VB,root,2018-12-15,16,2018,PROPN,,,
Zara Larsson,Ruin My Life,Baby,"Baby, come bring me help",ADV,RB,advmod,2019-01-12,76,2019,PROPN,,,
Zara Larsson,Ruin My Life,Baby,"Baby, come back to me",ADV,RB,advmod,2019-01-12,76,2019,PROPN,,,
Zara Larsson,Ruin My Life,Baby,"Baby, come bring me help",ADV,RB,advmod,2019-01-12,76,2019,PROPN,,,
Zara Larsson,Ruin My Life,Baby,"Baby, come back to me",ADV,RB,advmod,2019-01-12,76,2019,PROPN,,,
2 Chainz Featuring Ariana Grande,Rule The World,Dawn,Top down on the Dawn like I'm used to it,PROPN,NNP,nmod,2019-03-16,94,2019,,time,,
2 Chainz Featuring Ariana Grande,Rule The World,Dawn,Top down on the Dawn like I'm used to it,PROPN,NNP,nmod,2019-03-16,94,2019,,time,,
2 Chainz Featuring Ariana Grande,Rule The World,Dawn,Top down on the Dawn like I'm used to it,PROPN,NNP,nmod,2019-03-16,94,2019,,time,,
2 Chainz Featuring Ariana Grande,Rule The World,Dawn,Top down on the Dawn like I'm used to it,PROPN,NNP,nmod,2019-03-16,94,2019,,time,,
2 Chainz Featuring Ariana Grande,Rule The World,Dawn,Top down on the Dawn like I'm used to it,PROPN,NNP,nmod,2019-03-16,94,2019,,time,,
2 Chainz Featuring Ariana Grande,Rule The World,Dawn,Top down on the Dawn like I'm used to it,PROPN,NNP,nmod,2019-03-16,94,2019,,time,,
Bryson Tiller,Run Me Dry,Baby,Baby I could care less for you,SCONJ,IN,mark,2017-06-17,91,2017,,,,
Bryson Tiller,Run Me Dry,Baby,Baby it's my turn to flex on you,SCONJ,IN,mark,2017-06-17,91,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Baby,"Baby girl, I had to run, I'll be back a couple months",ADJ,JJ,amod,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Baby,"I'm talkin' Baby like Stunna, I'm talkin'",PROPN,NNP,obj,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Baby,Baby like Face,ADV,RB,advmod,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Bentley,I'm talkin' Rolls like a Bentley,PROPN,NNP,obl,2017-04-08,36,2017,,car,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Carter,"Trap jumpin' like the Carter, we into jumpin' like Vince",NOUN,NN,nmod,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Derrick,I'm talkin' Rose like Derrick,PROPN,NNP,obl,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Drake,"Wishin' on a star, could they be like Drake",PROPN,NNP,root,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Hilton,Used to trap out the Hilton,PROPN,NNP,obj,2017-04-08,36,2017,,hotel,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Katrina,I'm talkin' wet like Katrina,PROPN,NNP,obl,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Kendall,"Kendall turned 21, was up the street with 21",PROPN,NNP,nsubj,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Patty,Big bezel on the Patty,PROPN,NNP,nmod,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Rose,I'm talkin' Rose like Derrick,VERB,VBN,parataxis,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Sunny,"I'm talkin' sunny like D, Sunny",PROPN,NNP,parataxis,2017-04-08,36,2017,,,,
Drake Featuring 2 Chainz & Young Thug,Sacrifices,Vince,"Trap jumpin' like the Carter, we into jumpin' like Vince",PROPN,NNP,nmod,2017-04-08,36,2017,,,,
Huncho Jack,Saint,Ace,"She drowning, swim in the Ace",PROPN,NNP,obl,2018-01-06,92,2018,,,,
Huncho Jack,Saint,Ace,"Ace Ventura, Marino, I play with dolphins",PROPN,NNP,vocative,2018-01-06,92,2018,,,,
Iggy Azalea,Sally Walker,Sally,"Lil' Sally Walker, walkin' down the street",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Sally,"Lil' Sally Walker, walkin' down the street",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Sally,"Lil' Sally Walker uh, shake it proper uh",PROPN,NNP,root,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Sally,"Lil' Sally Walker, walkin' down the street",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Sally,"Lil' Sally Walker, walkin' down the street",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Walker,"Lil' Sally Walker, walkin' down the street",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Walker,"Lil' Sally Walker, walkin' down the street",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Walker,"Lil' Sally Walker uh, shake it proper uh",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Walker,"Lil' Sally Walker, walkin' down the street",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Iggy Azalea,Sally Walker,Walker,"Lil' Sally Walker, walkin' down the street",PROPN,NNP,flat,2019-03-30,62,2019,,,,
Post Malone Featuring G-Eazy & YG,Same Bitches,Chanel,"Her bag is Chanel, but she drive a Durango",PROPN,NNP,root,2018-05-12,20,2018,,brand,,
Drake,Sandra's Rose,Adele,Every title doin' numbers like I'm Miss Adele,PROPN,NNP,advcl,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Amber,I make them hoes walk together like I'm Amber,PROPN,NNP,advcl,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Baby,"Baby, baby, baby, baby, baby, baby, baby",PROPN,NNP,root,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Baby,"Baby, baby, baby, baby, baby, baby, baby, ooh",PROPN,NNP,root,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Baby,"Baby, baby, baby, baby, baby, baby, baby, yeah",PROPN,NNP,root,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Baby,"Baby, baby, baby, baby, baby, baby, baby, ooh",PROPN,NNP,root,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Baby,"Baby, baby, baby, baby, baby, baby, baby, yeah",PROPN,NNP,root,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Baby,"Baby, baby, baby, baby, baby, baby, baby, ooh",PROPN,NNP,root,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Carter,Maverick Carter couldn't even get the deal done,PROPN,NNP,flat,2018-07-14,27,2018,,,TRUE,
Drake,Sandra's Rose,Maverick,Maverick Carter couldn't even get the deal done,PROPN,NNP,nsubj,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Mohamed,My house is full of supermodels just like Mohamed Hadid,PROPN,NNP,compound,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Rick,"Rick Pitino, I take 'em to strip clubs and casinos",PROPN,NNP,vocative,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Rose,Rose,NOUN,NN,root,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Sammy,Had me all in Nipsey hood and go link up with Sammy,PROPN,NNP,nmod,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Sandra,"My mother had a flower shop, but I was Sandra's rose",PROPN,NNP,nmod:poss,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Sandra,Sandra knows,PROPN,NNP,nsubj,2018-07-14,27,2018,,,,
Drake,Sandra's Rose,Sandra,"Sandra's rose, no wonder they tryna' pick me off",PROPN,NNP,nmod:poss,2018-07-14,27,2018,,,,
Lil Uzi Vert,Sauce It Up,Austin,These niggas so bad it's exhaustin'I swear I'm a stunna like Steve Austin,PROPN,NNP,nmod,2017-09-16,100,2017,,,TRUE,
Lil Uzi Vert,Sauce It Up,Austin,I swear I'm a stunna like Steve Austin,PROPN,NNP,nmod,2017-09-16,100,2017,,,TRUE,
Lil Uzi Vert,Sauce It Up,Cash,"Cash out, make it rain, no game, Atari",VERB,VB,root,2017-09-16,100,2017,,,,
Lil Uzi Vert,Sauce It Up,Harley,"Ride me like a Harley, playboy in the party",PROPN,NNP,obl,2017-09-16,100,2017,,motorcycle,,
Lil Uzi Vert,Sauce It Up,Steve,These niggas so bad it's exhaustin'I swear I'm a stunna like Steve Austin,PROPN,NNP,compound,2017-09-16,100,2017,,,,
Lil Uzi Vert,Sauce It Up,Steve,I swear I'm a stunna like Steve Austin,PROPN,NNP,compound,2017-09-16,100,2017,,,,
XXXTENTACION,Sauce!,Ashley,Ashley,PROPN,NNP,root,2019-02-09,89,2019,,,,
XXXTENTACION,Sauce!,Kate,"Pull up, uh, with two white bitches, Mary-Kate,",PROPN,NNP,flat,2019-02-09,89,2019,,,,Mary-Kate
XXXTENTACION,Save Me,Heaven,"Heaven and hell my friend, my friend",PROPN,NNP,root,2017-09-16,94,2017,,place,,
A Boogie Wit da Hoodie,Say A',Bobby,"Shoutout BK, Free Bobby, and Free Rowdy",PROPN,NNP,appos,2017-10-21,75,2017,,,,
Anuel AA & Karol G,Secreto,Baby,"Baby, yo siempre me vengo contigo cuando tú te viene'",PROPN,NNP,vocative,2019-02-02,68,2019,,,,
Anuel AA & Karol G,Secreto,Baby,"Baby, conmigo tú te sientes vivo",ADV,RB,advmod,2019-02-02,68,2019,,,,
Anuel AA & Karol G,Secreto,Baby,"Baby, tarde o temprano",ADV,RB,advmod,2019-02-02,68,2019,,,,
Anuel AA & Karol G,Secreto,Baby,"Baby, yo siempre me vengo contigo cuando tú te viene'",PROPN,NNP,vocative,2019-02-02,68,2019,,,,
Mac Miller,Self Care,Mercedes,"That Mercedes drove me crazy, I was speedin'",PROPN,NNP,nsubj,2018-09-22,33,2018,,car,,
Bryson Tiller,Self-Made,Chanel,"She want Birkin, she want, Gucci purse, she want Chanel, got it",PROPN,NNP,obj,2017-06-17,85,2017,,brand,,
Bryson Tiller,Self-Made,Chanel,"She want Birkin, she want, Gucci purse, she want Chanel, got it",PROPN,NNP,obj,2017-06-17,85,2017,,brand,,
Bryson Tiller,Self-Made,Chanel,"She want Birkin, she want, Gucci purse, she want Chanel, got it",PROPN,NNP,obj,2017-06-17,85,2017,,brand,,
Bryson Tiller,Self-Made,Giuseppe,"Bought Giuseppe for myself, spent them blessings on myself",PROPN,NNP,obj,2017-06-17,85,2017,,,,
Bryson Tiller,Self-Made,Giuseppe,"Bought Giuseppe for myself, spent them blessings on myself",PROPN,NNP,obj,2017-06-17,85,2017,,,,
Bryson Tiller,Self-Made,Giuseppe,"Bought Giuseppe for myself, spent them blessings on myself",PROPN,NNP,obj,2017-06-17,85,2017,,,,
Bryson Tiller,Self-Made,Noble,"Word to Joker Noble, we don't do this shit for fun",PROPN,NNP,nmod,2017-06-17,85,2017,,,,
Bryson Tiller,Self-Made,Wayne,"Pull up on your block, Icy Hot, Wayne Gretzkey",PROPN,NNP,appos,2017-06-17,85,2017,,,,
Cardi B & YG,She Bad,Bentley,"Uh, uh, she buy her man a Bentley coupe",PROPN,NNP,compound,2018-04-21,57,2018,,car,,
Cardi B & YG,She Bad,Jesus,"Prolly make the preacher sweat, read the Bible, Jesus wept",PROPN,NNP,compound,2018-04-21,57,2018,,,,
Cardi B & YG,She Bad,Louis,"Prada bag, Louis bag, Gucci bag, Gucci bag",PROPN,NNP,compound,2018-04-21,57,2018,,brand,,
Cardi B & YG,She Bad,Louis,"Never mad, she glad, Louis bag, she in the bag",PROPN,NNP,compound,2018-04-21,57,2018,,brand,,
Cardi B & YG,She Bad,Louis,"Prada bag, Louis bag, Gucci bag, Gucci bag",PROPN,NNP,compound,2018-04-21,57,2018,,brand,,
Cardi B & YG,She Bad,Louis,"Never mad, she glad, Louis bag, she in the bag",PROPN,NNP,compound,2018-04-21,57,2018,,brand,,
Cardi B & YG,She Bad,Louis,"Prada bag, Louis bag, Gucci bag, Gucci bag",PROPN,NNP,compound,2018-04-21,57,2018,,brand,,
Cardi B & YG,She Bad,Louis,"Never mad, she glad, Louis bag, she in the bag",PROPN,NNP,compound,2018-04-21,57,2018,,brand,,
Cardi B & YG,She Bad,Louis,"Prada bag, Louis bag, Gucci bag, Gucci bag",PROPN,NNP,compound,2018-04-21,57,2018,,brand,,
Cardi B & YG,She Bad,Louis,"Never mad, she glad, Louis bag, she in the bag",PROPN,NNP,compound,2018-04-21,57,2018,,brand,,
Cardi B & YG,She Bad,Nova,"I could buy designer, but this Fashion Nova fit",PROPN,NNP,flat,2018-04-21,57,2018,,,,
Cardi B & YG,She Bad,Rob,Rob who?,VERB,VB,root,2018-04-21,57,2018,,,,
Playboi Carti Featuring Lil Uzi Vert,Shoota,Bentley,"Bentley or that Rari, hoe, let's choose",PROPN,NNP,vocative,2018-05-26,46,2018,,car,,
Playboi Carti Featuring Lil Uzi Vert,Shoota,Bentley,"Bentley or a Rari, ho, let's choose",PROPN,NNP,vocative,2018-05-26,46,2018,,car,,
The Chainsmokers,Sick Boy,America,I'm from the East side of America,PROPN,NNP,nmod,2018-02-03,65,2018,,country,,
The Chainsmokers,Sick Boy,America,I live on the West side of America,PROPN,NNP,nmod,2018-02-03,65,2018,,country,,
The Chainsmokers,Sick Boy,America,And I'm from the East side of America,PROPN,NNP,nmod,2018-02-03,65,2018,,country,,
The Chainsmokers,Sick Boy,America,I live on the West side of America,PROPN,NNP,nmod,2018-02-03,65,2018,,country,,
The Chainsmokers,Sick Boy,America,And I'm from the East side of America,PROPN,NNP,nmod,2018-02-03,65,2018,,country,,
The Chainsmokers,Sick Boy,America,I live on the West side of America,PROPN,NNP,nmod,2018-02-03,65,2018,,country,,
The Chainsmokers,Sick Boy,America,And I'm from the East side of America,PROPN,NNP,nmod,2018-02-03,65,2018,,country,,
The Chainsmokers,Sick Boy,America,I live on the West side of America,PROPN,NNP,nmod,2018-02-03,65,2018,,country,,
Travis Scott,Sicko Mode,Baby,"Baby mama cover Forbes, got these other bitches shook, yeah",ADJ,JJ,amod,2018-08-18,1,2018,,,,
Travis Scott,Sicko Mode,Chase,I just landed in Chase B mixes pop like Jamba juice,PROPN,NNP,compound,2018-08-18,1,2018,,,,
Travis Scott,Sicko Mode,Jesus,"Baguettes in my ice, Jesus Christ",PROPN,NNP,appos,2018-08-18,1,2018,,,,
Travis Scott,Sicko Mode,Keith,"Tay Keith, fuck these niggas up",PROPN,NNP,flat,2018-08-18,1,2018,,,TRUE,
Travis Scott,Sicko Mode,Louis,My dawg would probably doing it for a Louis belt,PROPN,NNP,compound,2018-08-18,1,2018,,brand,,
Travis Scott,Sicko Mode,Luke,bitches treat me like I'm Uncle Luke,NOUN,NN,advcl,2018-08-18,1,2018,,,,
Travis Scott,Sicko Mode,Remy,"Was off the Remy, had to Papoose",NOUN,NN,obl,2018-08-18,1,2018,,,,
Travis Scott,Sicko Mode,Stacy,"Stacy Dash, most these of girls ain't got a clue",PROPN,NNP,vocative,2018-08-18,1,2018,,,,
The Chainsmokers Featuring Emily Warren,Side Effects,Heaven,Heaven only knows,PROPN,NNP,nsubj,2018-08-11,66,2018,,place,,
Harry Styles,Sign Of The Times,Hope,Hope you're wearing your best clothes,VERB,VBP,root,2017-04-29,17,2017,,,,
Harry Styles,Sign Of The Times,Will,Will we ever learn?,AUX,MD,aux,2017-04-29,17,2017,,,,
Drake,Signs,Baby,"Baby with me, uh",ADV,RB,advmod,2017-07-15,100,2017,,,,
Drake,Signs,Lisa,Like Lisa,PROPN,NNP,flat,2017-07-15,100,2017,,,,
Drake,Signs,Winnie,"Yeah, you want a supermodel pose like mi real friend Winnie",PROPN,NNP,appos,2017-07-15,100,2017,,,,
Becky G + Natti Natasha,Sin Pijama,Baby,"Baby, hoy no vamo' a dormir",ADV,RB,advmod,2018-06-16,70,2018,,,,
Becky G + Natti Natasha,Sin Pijama,Baby,"Baby, hoy no vamo' a dormir",ADV,RB,advmod,2018-06-16,70,2018,,,,
Becky G + Natti Natasha,Sin Pijama,Baby,"Baby, hoy no vamo' a dormir",ADV,RB,advmod,2018-06-16,70,2018,,,,
Becky G + Natti Natasha,Sin Pijama,Baby,"Baby, hoy no vamo' a dormir",ADV,RB,advmod,2018-06-16,70,2018,,,,
Becky G + Natti Natasha,Sin Pijama,Baby,"Baby, hoy no vamo' a dormir",ADV,RB,advmod,2018-06-16,70,2018,,,,
Becky G + Natti Natasha,Sin Pijama,Baby,"Baby, hoy no vamo' a dormir",ADV,RB,advmod,2018-06-16,70,2018,,,,
Becky G + Natti Natasha,Sin Pijama,Baby,"(Baby, hoy no vamo' a dormir",PROPN,NNP,root,2018-06-16,70,2018,,,,
Becky G + Natti Natasha,Sin Pijama,Baby,"Baby, hoy no vamo' a dormir)",ADV,RB,advmod,2018-06-16,70,2018,,,,
Becky G + Natti Natasha,Sin Pijama,Becky,"Becky G, baby",PROPN,NNP,compound,2018-06-16,70,2018,,,,
Drake Featuring PARTYNEXTDOOR,Since Way Back,Christian,Thank God I'm Christian,PROPN,NNP,acl:relcl,2017-04-08,70,2017,,religion,,
Drake Featuring PARTYNEXTDOOR,Since Way Back,Kelly,We gotta listen to the old Kelly,PROPN,NNP,obl,2017-04-08,70,2017,,,,
Drake Featuring PARTYNEXTDOOR,Since Way Back,Kelly,We gon' have to listen to some old Kelly,PROPN,NNP,obl,2017-04-08,70,2017,,,,
Drake Featuring PARTYNEXTDOOR,Since Way Back,Will,I've been out in Bel-Air like Will was,PROPN,NNP,nmod,2017-04-08,70,2017,,,,
Thomas Rhett,Sixteen,Chase,"Chase a bunch of girls, go see the world",INTJ,UH,discourse,2018-11-24,42,2018,,,,
Thomas Rhett,Sixteen,Joe,But they turn me away when I go to the Cotton Eyed Joe,PROPN,NNP,obl,2018-11-24,42,2018,,,,
Drake,Skepta Interlude,Austin,"Got the Austin Powers, a man's extra groovy",PROPN,NNP,compound,2017-04-08,76,2017,,,,
Drake,Skepta Interlude,Damon,"They wanna bust jokes, they think I'm Damon Wayans",PROPN,NNP,compound,2017-04-08,76,2017,,,,
Drake,Skepta Interlude,Julie,"Don't phone me, send a text to Julie",PROPN,NNP,obl,2017-04-08,76,2017,,,,
Drake,Skepta Interlude,Kobe,"Stand up tall, right next to Kobe",PROPN,NNP,obl,2017-04-08,76,2017,,,,
Drake,Skepta Interlude,Luther,"Like Martin Luther, man, I had a dream",PROPN,NNP,flat,2017-04-08,76,2017,,,,Martin Luther
Miguel Featuring Travis Scott,Sky Walker,Baby,"Baby roll it, lick it, love it, daddy blow your mind",PROPN,NNP,nsubj,2017-09-23,29,2017,,,,
Miguel Featuring Travis Scott,Sky Walker,Jordan,"In my 23s, havin' a Jordan moment",PROPN,NNP,compound,2017-09-23,29,2017,,,,
Miguel Featuring Travis Scott,Sky Walker,Luke,I'm Luke Skywalkin' on these haters,PROPN,NNP,compound,2017-09-23,29,2017,,,,
Miguel Featuring Travis Scott,Sky Walker,Luke,I'm Luke Skywalkin' on these haters,PROPN,NNP,compound,2017-09-23,29,2017,,,,
Miguel Featuring Travis Scott,Sky Walker,Luke,I'm Luke Skywalkin' on these haters,PROPN,NNP,compound,2017-09-23,29,2017,,,,
Miguel Featuring Travis Scott,Sky Walker,Luke,I'm Luke Skywalkin' on these haters,PROPN,NNP,compound,2017-09-23,29,2017,,,,
Miguel Featuring Travis Scott,Sky Walker,Tom,"Top Gun, on my Tom Cruise",PROPN,NNP,compound,2017-09-23,29,2017,,,,
Dustin Lynch,Small Town Boy,John,"Little hat down, little John Deere.",PROPN,NNP,appos,2017-06-24,75,2017,,,,
JAY-Z Featuring Gloria Carter,Smile,Ace,Drinkin' Ace of Spade like it's codeine now,PROPN,NNP,flat,2017-07-29,56,2017,,drink,,
JAY-Z Featuring Gloria Carter,Smile,America,"Drug dealers and abusers, America like me ruthless",PROPN,NNP,appos,2017-07-29,56,2017,,country,,
JAY-Z Featuring Gloria Carter,Smile,Anita,"Anita Baker's \You Bring Me Joy\""""",PROPN,NNP,root,2017-07-29,56,2017,,,,
JAY-Z Featuring Gloria Carter,Smile,Antoinette,"Marie Antoinette, baby, let 'em eat cake",PROPN,NNP,flat,2017-07-29,56,2017,,,TRUE,
JAY-Z Featuring Gloria Carter,Smile,Bentley,Slammin' Bentley doors like we invented doors,PROPN,NNP,compound,2017-07-29,56,2017,,car,,
JAY-Z Featuring Gloria Carter,Smile,Bentley,20 years ago we drove Bentley Azures,PROPN,NNP,compound,2017-07-29,56,2017,,car,,
JAY-Z Featuring Gloria Carter,Smile,Carter,"Welcome back Carter, smile",NOUN,NN,obj,2017-07-29,56,2017,,,,
JAY-Z Featuring Gloria Carter,Smile,Chris,Kept the trey on me like Chris Paulin',PROPN,NNP,obl,2017-07-29,56,2017,,,,
JAY-Z Featuring Gloria Carter,Smile,Cristal,"We drinkin' Cristal in, yeah",ADJ,JJ,root,2017-07-29,56,2017,,drink,,
JAY-Z Featuring Gloria Carter,Smile,Jimmy,Respect Jimmy Iovine,PROPN,NNP,flat,2017-07-29,56,2017,,,,
JAY-Z Featuring Gloria Carter,Smile,Joy,"Anita Baker's \You Bring Me Joy\""""",PROPN,NNP,appos,2017-07-29,56,2017,remove,,,
JAY-Z Featuring Gloria Carter,Smile,Lexus,Bout bein' back in the Lexus,PROPN,NNP,obl,2017-07-29,56,2017,,car,,
JAY-Z Featuring Gloria Carter,Smile,Marie,"Marie Antoinette, baby, let 'em eat cake",PROPN,NNP,root,2017-07-29,56,2017,,,,
JAY-Z Featuring Gloria Carter,Smile,Norman,"Norman Cake, he looked up and out of the Lear",DET,DT,det,2017-07-29,56,2017,,,,
JAY-Z Featuring Gloria Carter,Smile,Paris,Jewelry shoppin' in Paris,PROPN,NNP,nmod,2017-07-29,56,2017,,city,,
Florida Georgia Line,Smooth,Cali,A Caddy from Cali baby,PROPN,NNP,compound,2017-10-21,89,2017,,state,,
Florida Georgia Line,Smooth,Elvis,Like a Sunday morning Elvis,PROPN,NNP,root,2017-10-21,89,2017,,,,
Florida Georgia Line,Smooth,Walker,Like a Tennessee Walker,PROPN,NNP,root,2017-10-21,89,2017,remove,,,
Bad Bunny,Solo de Mi,Baby,"Baby, tú ere' un atraso",PROPN,NNP,root,2019-01-12,93,2019,,,,
Bad Bunny,Solo de Mi,Dale,"Dale, enrola pa' prender",PROPN,NNP,compound,2019-01-12,93,2019,remove,,,
Bad Bunny,Solo de Mi,Mira,"Mira puñeta, ¡",PROPN,NNP,root,2019-01-12,93,2019,remove,,,
Wiz Khalifa Featuring Ty Dolla $ign,Something New,Baby,"Baby, come give me something new",ADV,RB,advmod,2017-09-02,92,2017,PROPN,,,
Wiz Khalifa Featuring Ty Dolla $ign,Something New,Baby,"Baby, come give me something new",ADV,RB,advmod,2017-09-02,92,2017,PROPN,,,
Wiz Khalifa Featuring Ty Dolla $ign,Something New,Baby,"Baby, come give me something new",ADV,RB,advmod,2017-09-02,92,2017,PROPN,,,
Wiz Khalifa Featuring Ty Dolla $ign,Something New,Baby,"Baby, come give me something new",ADV,RB,advmod,2017-09-02,92,2017,PROPN,,,
Wiz Khalifa Featuring Ty Dolla $ign,Something New,Baby,"Baby, come give me something new",ADV,RB,advmod,2017-09-02,92,2017,PROPN,,,
Wiz Khalifa Featuring Ty Dolla $ign,Something New,Baby,"Baby, come give me something new",ADV,RB,advmod,2017-09-02,92,2017,PROPN,,,
