"artist","song","name","sentence","upos","xpos","dep_rel"
"Eminem","Believe","Bruce","To go through and deal with that Bruce Willis","PROPN","NNP","obl"
"Eminem","Believe","Fanny","Fanny packs, hourglasses","ADJ","JJ","amod"
"Eminem","Believe","Willis","To go through and deal with that Bruce Willis","PROPN","NNP","flat"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Baby","Baby yo sé que está difícil la decisión","ADP","IN","case"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Bella","Bella y sensual, sobrenatural","X","FW","amod"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Bella","Bella y sensual, sobrenatural","X","FW","amod"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Bella","Bella y sensual, sobrenatural","X","FW","amod"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Bella","Bella y sensual, sobrenatural","X","FW","amod"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Bella","Bella y sensual, sobrenatural","X","FW","amod"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Bella","Bella y sensual, sobrenatural","X","FW","amod"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Nicky","Nicky, Nicky, Nicky Jam","PROPN","NNP","root"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Nicky","Nicky, Nicky, Nicky Jam","PROPN","NNP","flat"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Nicky","Nicky, Nicky, Nicky Jam","PROPN","NNP","compound"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Nicky","Nicky vuela como un fenix, Romeo es bachata king","X","GW","goeswith"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Romeo","Romeo te habla bonito y","ADP","IN","case"
"Romeo Santos Featuring Nicky Jam & Daddy Yankee","Bella y Sensual","Romeo","Nicky vuela como un fenix, Romeo es bachata king","PROPN","NNP","nsubj"
"Lil Baby & Gunna","Belly","Cherish","Cherish your blessings, easily could be tooken","VERB","VB","root"
"Lil Baby & Gunna","Belly","Jordan","How foreign my tint is, I still rock the Jordan","PROPN","NNP","obj"
"Lil Baby & Gunna","Belly","Keisha","I got a bitch like Keisha off of Belly","PROPN","NNP","nmod"
"Lil Baby & Gunna","Belly","Kelly","Too many vibes, they think I'm R. Kelly","PROPN","NNP","appos"
"Cardi B Featuring Chance The Rapper","Best Life","Andre","Police, no Andre, G like 'Venchy","PROPN","NNP","conj"
"Cardi B Featuring Chance The Rapper","Best Life","Dante","Now they hold cash, won't peak like Dante","PROPN","NNP","obl"
"Cardi B Featuring Chance The Rapper","Best Life","James","Reach like 'Bron James, pep talk from Yoncé","PROPN","NNP","obl"
"Cardi B Featuring Chance The Rapper","Best Life","Jamie","Skrrt skrrt, Jamie Foxx in your town, like","PROPN","NNP","appos"
"Cardi B Featuring Chance The Rapper","Best Life","Jerry","Nigga, you a pussy and a rat, you like Tom & Jerry","PROPN","NNP","conj"
"Cardi B Featuring Chance The Rapper","Best Life","Tom","Nigga, you a pussy and a rat, you like Tom & Jerry","PROPN","NNP","obj"
"Post Malone","Better Now","Jonas","With my brothers like it's Jonas, Jonas","PROPN","NNP","obj"
"Post Malone","Better Now","Jonas","With my brothers like it's Jonas, Jonas","PROPN","NNP","appos"
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj","Big Bank","Bentley","I can buy a Bentley, don't talk to me","PROPN","NNP","obj"
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj","Big Bank","Chanel","Yes I cop mad Chanel and mad Given'","PROPN","NNP","obj"
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj","Big Bank","Colin","I'm more Colin Kaepernick","PROPN","NNP","root"
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj","Big Bank","Diamond","Diamond chains on my ankle","ADJ","JJ","amod"
"Kendrick Lamar & Travis Scott","Big Shot","Baby","Baby, I care, baby, I swear","ADV","RB","advmod"
"Kendrick Lamar & Travis Scott","Big Shot","Kenny","Kenny","PROPN","NNP","root"
"Kendrick Lamar & Travis Scott","Big Shot","Moses","Runnin' through these waves, like I'm Moses, out the booth","PROPN","NNPS","root"
"Kendrick Lamar & Travis Scott","Big Shot","Steve","Forget your name like I'm Steve","PROPN","NNP","advcl"
"2 Chainz, Drake & Quavo","Bigger > You","Cleo","You settle down like a Cleo, I settle down like a boost","NOUN","NN","obl"
"Quavo","Biggest Alley Oop","Bill","Thinkin' about wrappin' a Benz yellow, Kill Bill","PROPN","NNP","appos"
"Quavo","Biggest Alley Oop","Billy","Thinkin' 'bout gettin' a big Billy","PROPN","NNP","obl"
"Quavo","Biggest Alley Oop","Grant","Grant your wish, uh","ADJ","JJ","amod"
"Quavo","Biggest Alley Oop","Jay","It's bigger than Jay","PROPN","NNP","obl"
"Quavo","Biggest Alley Oop","Shaquille","And callin' it Shaquille O'Neal","PROPN","NNP","compound"
"6ix9ine","Billy","Dick","Dick up in the pussy, bet that shit get gushy gushy","VERB","VB","root"
"Nicki Minaj X Mike WiLL Made-It","Black Barbies","Christian","Usually I'm a Christian but this peace is Buddhist","PROPN","NNP","root"
"Nicki Minaj X Mike WiLL Made-It","Black Barbies","Donald","Island girl, Donald Trump want me go home","PROPN","NNP","appos"
"Nicki Minaj X Mike WiLL Made-It","Black Barbies","Joan","You gon' be floatin' in dem rivers like you know Joan","PROPN","NNP","flat"
"Nicki Minaj X Mike WiLL Made-It","Black Barbies","Mike","Mike Will Made","PROPN","NNP","root"
"Nicki Minaj X Mike WiLL Made-It","Black Barbies","Peter","Peter piper picked a pepper","PROPN","NNP","nsubj"
"Nicki Minaj X Mike WiLL Made-It","Black Barbies","Will","Mike Will Made","PROPN","NNP","flat"
"Kendrick Lamar","Black Panther","Kendrick","King's vision, Black Panther, King Kendrick, all hail the king!","PROPN","NNP","conj"
"Kendrick Lamar","Black Panther","King","King of my city, king of my country, king of my homeland","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the filthy, king of the fallen, we livin' again","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the shooters, looters, boosters, and ghettos poppin'","NOUN","NN","compound"
"Kendrick Lamar","Black Panther","King","King of the past, present, future, my ancestors watchin'","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the culture, king of the soldiers, king of the bloodshed","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the wisdom, king of the ocean, king of the respect","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the optimistics and dreamers that go and get it","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the winner's district and geniuses with conviction","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the fighters, king of the fathers, king of the belated","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the answer, king of the problem, king of the forsaken","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of the empathy, you resent me, king of remorse","NOUN","NN","root"
"Kendrick Lamar","Black Panther","King","King of my enemies, may they fall defeat, I rejoice","NOUN","NN","nsubj"
"Kendrick Lamar","Black Panther","King","King of the skyscrapers, dodgin' haters, broke religion","NOUN","NN","compound"
"Kendrick Lamar","Black Panther","King","King's vision, Black Panther, King Kendrick, all hail the king!","PROPN","NNP","nmod:poss"
"Kendrick Lamar","Black Panther","King","King's vision, Black Panther, King Kendrick, all hail the king!","PROPN","NNP","compound"
"Kendrick Lamar","Black Panther","King","King don't lie, king give heart, king get by, king don't fall","NOUN","NN","nsubj"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Christian","I don't wanna be a Christian, Muslim, gay, straight, or bi, see you later, bye","PROPN","NNP","xcomp"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Felicia","I'm biracial so bye Felicia","PROPN","NNP","obl"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Jesus","Jesus, Black Jesus","PROPN","NNP","root"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Jesus","Jesus, Black Jesus","PROPN","NNP","appos"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Jesus","Jesus, Black Jesus","PROPN","NNP","root"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Jesus","Jesus, Black Jesus","PROPN","NNP","appos"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Jesus","Praise Black Jesus now call the preacher","PROPN","NNP","nsubj"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Jesus","Maybe Jesus was black","PROPN","NNP","nsubj"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Jesus","Maybe Jesus had dreads","PROPN","NNP","nsubj"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Keisha","I'm just as black as my cousin Keisha","PROPN","NNP","root"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Lisa","I'm just as white as that Mona Lisa","PROPN","NNP","flat"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Martin","Nigga, that's Martin!","PROPN","NNP","root"
"Logic Featuring Damian Lemar Hudson","Black SpiderMan","Mona","I'm just as white as that Mona Lisa","PROPN","NNP","root"
"Drake","Blem","Virginia","This Virginia done me off already","PROPN","NNP","nsubj"
"Drake","Blue Tint","Mario","Mario!","PROPN","NNP","root"
"Cardi B","Bodak Yellow (Money Moves)","Hope","Hope you hoes know it ain't cheap","VERB","VBP","root"
"Cardi B","Bodak Yellow (Money Moves)","Mona","Another check from Mona Scott","PROPN","NNP","nmod"
"Cardi B","Bodak Yellow (Money Moves)","Scott","Another check from Mona Scott","PROPN","NNP","flat"
"Katy Perry Featuring Migos","Bon Appetit","Hope","Hope you've got some room","VERB","VBP","root"
"Katy Perry Featuring Migos","Bon Appetit","Katy","Katy Perry, Migos, ay","PROPN","NNP","root"
"Katy Perry Featuring Migos","Bon Appetit","Kobe","A Kobe flown in","PROPN","NNP","nsubj"
"Katy Perry Featuring Migos","Bon Appetit","Perry","Katy Perry, Migos, ay","PROPN","NNP","flat"
"Lil Yachty Featuring Ugly God","Boom!","Dick","Dick 'bout long as 4 fish sticks","VERB","VB","root"
"Blac Youngsta","Booty","Mike","Mike","PROPN","NNP","root"
"Blac Youngsta","Booty","Mike","Mike","PROPN","NNP","root"
"Blac Youngsta","Booty","Mike","Mike","PROPN","NNP","root"
"Blac Youngsta","Booty","Tyson","Tyson on the booty","NOUN","NN","root"
"Blac Youngsta","Booty","Tyson","Tyson on the booty","NOUN","NN","root"
"Blac Youngsta","Booty","Tyson","Tyson on the booty","NOUN","NN","root"
"J. Cole","Brackets","Jerome","Jerome Lewis didn't make that much money","PROPN","NNP","nsubj"
"J. Cole","Brackets","Lewis","Jerome Lewis didn't make that much money","PROPN","NNP","flat"
"J. Cole","Brackets","Sam","Uncle Sam and shit","PROPN","NNP","root"
"21 Savage","Break Da Law","Daisy","Ride me slow like you drivin' Miss Daisy","PROPN","NNP","obj"
"21 Savage","Break Da Law","Keisha","Need me a Keisha like Belly","PROPN","NNP","obj"
"Chris Stapleton","Broken Halos","Jesus","Don't go asking Jesus why","PROPN","NNP","obj"
"lovelytheband","Broken","Brooklyn","Some trust fund baby's Brooklyn loft","PROPN","NNP","compound"
"AJR","Burn The House Down","Will","Will they let me sing on TV?","AUX","MD","aux"
"Dierks Bentley Featuring Brothers Osborne","Burning Man","Joshua","Find myself in the Joshua Trees","PROPN","NNP","compound"
"Billie Eilish","Bury A Friend","Billie","Billie","PROPN","NNP","root"
"Lil Baby & Gunna","Business Is Business","Marlo","I stay with that .9, they should call me Marlo","PROPN","NNP","obj"
"Lil Baby & Gunna","Business Is Business","Mercedes","Puttin' Ms in all the Mercedes","PROPN","NNPS","nmod"
"Lil Baby & Gunna","Business Is Business","Mercedes","Puttin' Ms in all the Mercedes","PROPN","NNPS","nmod"
"Lil Baby & Gunna","Business Is Business","Mercedes","Puttin' Ms in all the Mercedes","PROPN","NNPS","nmod"
"Lil Pump","Butterfly Doors","Baby","Baby mama whip a pot on the stove","PROPN","NNP","nsubj"
"Lil Pump","Butterfly Doors","Baby","Baby mama whip a pot on the stove","PROPN","NNP","nsubj"
"Lil Pump","Butterfly Doors","Baby","Baby mama whip a pot on the stove","PROPN","NNP","nsubj"
"Lil Pump","Butterfly Doors","Baby","Baby mama whip a pot on the stove","PROPN","NNP","nsubj"
"Lil Pump","Butterfly Doors","Jack","Jack a nigga car and his license plate","VERB","VB","root"
"Travis Scott","Butterfly Effect","Santana","Never go, never go dip on the set, stayed Santana","PROPN","NNP","obj"
"Future","Call The Coroner","Curtis","Now I got power, I feel like Curtis","PROPN","NNP","obl"
"Future","Call The Coroner","Goldie","Super like Goldie Mack, ho caught an asthma attack","PROPN","NNP","root"
"Future","Call The Coroner","Mack","Super like Goldie Mack, ho caught an asthma attack","PROPN","NNP","flat"
"Post Malone","Candy Paint","Baby","Baby I'm the boss like I'm Tony Danza","SCONJ","IN","mark"
"Post Malone","Candy Paint","Baby","Baby I'm the boss like I'm Tony Danza","SCONJ","IN","mark"
"Post Malone","Candy Paint","Candy","Candy paint with the white on top","ADJ","JJ","amod"
"Post Malone","Candy Paint","Candy","Candy paint with the white on top","ADJ","JJ","amod"
"Post Malone","Candy Paint","Candy","Candy paint with the white on top","ADJ","JJ","amod"
"Post Malone","Candy Paint","Candy","Candy paint with the white on top","ADJ","JJ","amod"
"Post Malone","Candy Paint","Candy","Candy paint with the white on top","ADJ","JJ","amod"
"Post Malone","Candy Paint","Candy","Candy paint with the white on top","ADJ","JJ","amod"
"Post Malone","Candy Paint","Michael","God damn I love paper, like I'm Michael Scott","PROPN","NNP","advcl"
"Post Malone","Candy Paint","Scott","God damn I love paper, like I'm Michael Scott","PROPN","NNP","flat"
"Post Malone","Candy Paint","Tony","Baby I'm the boss like I'm Tony Danza","PROPN","NNP","advcl"
"Post Malone","Candy Paint","Tony","Baby I'm the boss like I'm Tony Danza","PROPN","NNP","advcl"
"Lil Wayne","Can't Be Broken","Ricky","I'm smoking icky and watching Ricky Lake","PROPN","NNP","compound"
"Drake","Can't Have Everything","America","All that's in my account at the Bank of America","PROPN","NNP","nmod"
"Drake","Can't Have Everything","Drake","All that Drake hysteria","NOUN","NN","compound"
"Drake","Can't Have Everything","Russ","Damn, oh, triple double, Russ face","ADJ","JJ","amod"
"21 Savage","Can't Leave Without It","Baby","I'm with 'Set and Lil Baby","PROPN","NNP","conj"
"21 Savage","Can't Leave Without It","Cash","Cash in and cash out","VERB","VB","root"
"Travis Scott","Can't Say","Ima","Ima tell the truth like Usher","PART","TO","mark"
"Amine","Caroline","Baby","Baby give me kitty kitty","ADV","RB","advmod"
"Amine","Caroline","Baby","Baby I want forever","SCONJ","IN","mark"
"Amine","Caroline","Baby","Baby give me kitty kitty","ADV","RB","advmod"
"Amine","Caroline","Baby","Baby I want forever","SCONJ","IN","mark"
"Amine","Caroline","Caroline","Caroline, you divine","PROPN","NNP","vocative"
"Amine","Caroline","Caroline","Caroline, listen up, don't wanna hear","PROPN","NNP","nsubj"
"Amine","Caroline","Caroline","Caroline, don't you see that","PROPN","NNP","vocative"
"Amine","Caroline","Caroline","Caroline, you divine","PROPN","NNP","vocative"
"Amine","Caroline","Caroline","Caroline, listen up, don't wanna hear","PROPN","NNP","nsubj"
"Amine","Caroline","Caroline","Caroline, don't you see that","PROPN","NNP","vocative"
"Amine","Caroline","Meagan","One of them Beyoncé, Meagan Good types, man","PROPN","NNP","compound"
"JAY-Z Featuring Frank Ocean","Caught Their Eyes","Lisa","Nigga with that Lisa","PROPN","NNP","flat"
"JAY-Z Featuring Frank Ocean","Caught Their Eyes","Lisa","Talkin' about that Lisa, nigga","PROPN","NNP","parataxis"
"JAY-Z Featuring Frank Ocean","Caught Their Eyes","May","May pretend that we kin but the vibes don't fly","AUX","MD","aux"
"JAY-Z Featuring Frank Ocean","Caught Their Eyes","Paris","I've been to Paris at least two times","PROPN","NNP","root"
"JAY-Z Featuring Frank Ocean","Caught Their Eyes","Prince","I sat down with Prince, eye to eye","PROPN","NNP","obl"
"Migos Featuring Gucci Mane","CC","Chanel","Chanel like CC","PROPN","NNP","root"
"Migos Featuring Gucci Mane","CC","Chanel","Chanel like CC","PROPN","NNP","root"
"Migos Featuring Gucci Mane","CC","Chanel","Chanel like CC","PROPN","NNP","root"
"Migos Featuring Gucci Mane","CC","Chanel","Bad bitch, she walkin' with Chanel on her feet","PROPN","NNP","nmod"
"Migos Featuring Gucci Mane","CC","Chanel","Chanel double down, CC","PROPN","NNP","compound"
"Migos Featuring Gucci Mane","CC","Chanel","Chanel like CC","PROPN","NNP","root"
"Migos Featuring Gucci Mane","CC","Emerald","Put Emerald sets in my links","PROPN","NNP","nsubj"
"Migos Featuring Gucci Mane","CC","Jane","Plain Jane rollin' with the bust AP","PROPN","NNP","compound"
"Meek Mill","Championships","Christian","We went Old Navy it felt like Christian Dior","PROPN","NNP","compound"
"Meek Mill","Championships","Max","He had on Air Max 93s but was","PROPN","NNP","compound"
"Meek Mill","Championships","Reggie","I used to sell Reggie, damn how'","NOUN","NN","obj"
"Young Thug Featuring Gunna & Lil Baby","Chanel (Go Get It)","Bentley","Bentley sedan, she get it","PROPN","NNP","vocative"
"Young Thug Featuring Gunna & Lil Baby","Chanel (Go Get It)","Bentley","Here go the keys to the Bentley","PROPN","NNP","nmod"
"Young Thug Featuring Gunna & Lil Baby","Chanel (Go Get It)","Bentley","Bentley sedan, she get it","PROPN","NNP","vocative"
"Young Thug Featuring Gunna & Lil Baby","Chanel (Go Get It)","Bentley","Bentley sedan, she get it","PROPN","NNP","vocative"
"Young Thug Featuring Gunna & Lil Baby","Chanel (Go Get It)","Chanel","She want Chanel, go get it","PROPN","NNP","obj"
"Young Thug Featuring Gunna & Lil Baby","Chanel (Go Get It)","Chanel","She want Chanel, go get it","PROPN","NNP","obj"
"Young Thug Featuring Gunna & Lil Baby","Chanel (Go Get It)","Chanel","Got Chanel with the C's on both sides","NOUN","NN","root"
