"artist","count","person"
"Big Sean Featuring Eminem",1,FALSE
"Big Sean Featuring Jeremih",1,FALSE
"Big Sean Featuring Kanye West",1,FALSE
"Big Sean Featuring Kanye West & John Legend",1,FALSE
"Big Sean Featuring Lil Wayne & Jhene Aiko",1,FALSE
"Big Sean Featuring Migos",1,FALSE
"Big Sean Featuring Wiz Khalifa",1,FALSE
"Big Tymers",1,FALSE
"Bilal",1,FALSE
"Bill Anderson",2,FALSE
"Bill Conti",1,FALSE
"Bill Withers",1,FALSE
"Billie Eilish",3,FALSE
"Billy Bland",1,FALSE
"Billy Currington",8,FALSE
"Billy Idol",1,FALSE
"Billy Joe Royal",1,FALSE
"Billy Joel",11,FALSE
"Billy Lawrence Featuring MC Lyte",1,FALSE
"Billy Ocean",2,FALSE
"Billy Paul",2,FALSE
"Billy Rankin",1,FALSE
"Billy Ray Cyrus",2,FALSE
"Billy Ray Cyrus With Miley Cyrus",1,FALSE
"Billy Stewart",1,FALSE
"Birdman & Lil Wayne",1,FALSE
"Birdman Featuring Lil Wayne",3,FALSE
"Birdman Featuring Lil Wayne & Drake",1,FALSE
"Biz Markie",1,FALSE
"Blac Youngsta",1,FALSE
"Black Eyed Peas",1,FALSE
"Black Eyed Peas Featuring Macy Gray",1,FALSE
"Black Oak Arkansas",1,FALSE
"Black Rob",1,FALSE
"BLACKstreet",2,FALSE
"Blaine Larsen",1,FALSE
"Blake Shelton",15,FALSE
"Blessid Union Of Souls",3,FALSE
"BlocBoy JB Featuring Drake",1,FALSE
"Blondie",2,FALSE
"Blood, Sweat & Tears",3,FALSE
"Bloodhound Gang",1,FALSE
"Blu Cantrell",1,FALSE
"Blue Oyster Cult",2,FALSE
"Blues Brothers",1,FALSE
"Blues Traveler",1,FALSE
"Bo Diddley",1,FALSE
"Bob Dylan",6,FALSE
"Bob Seger",1,FALSE
"Bob Seger & The Silver Bullet Band",1,FALSE
"Bobbie Gentry",3,FALSE
"Bobby Bare",3,FALSE
"Bobby Bloom",1,FALSE
"Bobby Brown",4,FALSE
"Bobby Darin",8,FALSE
"Bobby Freeman",1,FALSE
"Bobby Goldsboro",2,FALSE
"Bobby Hebb",1,FALSE
"Bobby Russell",1,FALSE
"Bobby Rydell",1,FALSE
"Bobby Shmurda",1,FALSE
"Bobby Valentino",1,FALSE
"Bobby Valentino Featuring Timbaland",1,FALSE
"Bobby Vee",1,FALSE
"Bobby Vinton",8,FALSE
"Bobby Womack",1,FALSE
"Bobby Womack & Peace",1,FALSE
"Bobby Womack/Patti LaBelle",1,FALSE
"Bon Jovi",8,FALSE
"Bone Thugs-N-Harmony",3,FALSE
"Bone Thugs-N-Harmony Featuring Akon",1,FALSE
"Boney M",1,FALSE
"Bonnie Pointer",1,FALSE
"Bonnie Raitt",1,FALSE
"Bonnie Tyler",1,FALSE
"Boston",2,FALSE
"Bow Wow Featuring Chris Brown & Johnta Austin",1,FALSE
"Bow Wow Featuring Johnta Austin",1,FALSE
"Bow Wow Featuring Lil Wayne",1,FALSE
"Bow Wow Featuring Soulja Boy Tell'em",1,FALSE
"Bow Wow Wow",2,FALSE
"Bowling For Soup",3,FALSE
"Boyz II Men",3,FALSE
"Boyz N Da Hood",1,FALSE
"Boz Scaggs",3,FALSE
"Brad Paisley",13,FALSE
"Brad Paisley Featuring Alabama",1,FALSE
"Brad Paisley Featuring LL Cool J",1,FALSE
"Bradley Cooper",1,FALSE
"Brand Nubian",2,FALSE
"Brandy Featuring Chris Brown",1,FALSE
"Brantley Gilbert",4,FALSE
"Bread",5,FALSE
"Breaking Benjamin",2,FALSE
"Brenda Lee",4,FALSE
"Brett Young",2,FALSE
"Brian Hyland",3,FALSE
"Brian McKnight",1,FALSE
"Brian McKnight Featuring Mase",1,FALSE
"Brian Wilson",1,FALSE
"Bridgit Mendler",1,FALSE
"British Lions",1,FALSE
"Britney Spears",13,FALSE
"Britney Spears & Iggy Azalea",1,FALSE
"Britney Spears Featuring G-Eazy",2,FALSE
"Britney Spears Featuring Madonna",1,FALSE
"Britney Spears Featuring Nicki Minaj & Ke$ha",1,FALSE
"Brook Benton",1,FALSE
"Bros",1,FALSE
"Brown Boy",1,FALSE
"Brownstone",1,FALSE
"Brownsville Station",1,FALSE
"Bruce Hornsby",2,FALSE
"Bruce Springsteen",13,FALSE
"Bruno Mars",2,FALSE
"Bruno Mars & Cardi B",1,FALSE
"Bryan Adams",7,FALSE
"Bryan Ferry",1,FALSE
"Bryce Vine",1,FALSE
"Bryson Tiller",2,FALSE
"Bubba Sparxxx",1,FALSE
"Buck 22 Featuring Billy Ray Cyrus",1,FALSE
"Buckcherry",1,FALSE
"Bucky Covington",1,FALSE
"Buddy Jewell",2,FALSE
"Burton Cummings",2,FALSE
"Busta Rhymes",3,FALSE
"Busta Rhymes & Mariah Carey Featuring The Flipmode Squad",1,FALSE
"Busta Rhymes Featuring Eminem",1,FALSE
"Busta Rhymes Featuring Ron Browz",1,FALSE
"Busta Rhymes Featuring Zhane",1,FALSE
"Buster Brown",2,FALSE
"C.W. McCall",1,FALSE
"C+C Music Factory",2,FALSE
"C+C Music Factory/F. Williams",1,FALSE
"Cake",1,FALSE
"Cali Swag District",1,FALSE
"Calvin Harris Featuring Frank Ocean & Migos",1,FALSE
"Calvin Harris Featuring Future & Khalid",1,FALSE
"Calvin Harris Featuring Kehlani & Lil Yachty",1,FALSE
"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",1,FALSE
"Calvin Harris Featuring Rihanna",1,FALSE
"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",1,FALSE
"Cam'Ron Featuring Juelz Santana",1,FALSE
"Cam'ron Featuring Juelz Santana, Freekey Zekey & Toya",1,FALSE
"Cam'ron Featuring Kanye West & Syleena Johnson",1,FALSE
"Cam'Ron Featuring Mase",1,FALSE
"Cameo",1,FALSE
"Camila Cabello Featuring Quavo",1,FALSE
"Camila Cabello Featuring Young Thug",1,FALSE
"Canaan Smith",1,FALSE
"Capleton",1,FALSE
"Captain & Tennille",1,FALSE
"Cardi B",6,FALSE
"Cardi B & YG",1,FALSE
"Cardi B Featuring 21 Savage",1,FALSE
"Cardi B Featuring Chance The Rapper",1,FALSE
"Cardi B Featuring Migos",1,FALSE
"Cardi B, Bad Bunny & J Balvin",1,FALSE
"Carl Douglas",1,FALSE
"Carl Wilson",1,FALSE
"Carla Thomas",2,FALSE
"Carlos Vives & Shakira",1,FALSE
"Carly Pearce",1,FALSE
"Carly Simon",5,FALSE
"Carole King",1,FALSE
"Carolyn Dawn Johnson",1,FALSE
"Carrie Underwood",7,FALSE
"Carrie Underwood Featuring Ludacris",1,FALSE
"Case",2,FALSE
"Case Featuring Foxxy Brown",1,FALSE
"Cassidy Featuring Mashonda",1,FALSE
"Cassidy Featuring R. Kelly",1,FALSE
"Cat Stevens",2,FALSE
"CeCe Peniston",2,FALSE
"Celine Dion",4,FALSE
"Chad Brock",1,FALSE
"Chaka Khan",2,FALSE
"Cham Featuring Alicia Keys",1,FALSE
"Chamillionaire Featuring Krayzie Bone",1,FALSE
"Chance The Rapper",2,FALSE
"Chance The Rapper Featuring Lil Wayne & 2 Chainz",1,FALSE
"Chante Moore",1,FALSE
"Charlene",1,FALSE
"Charlie Daniels",1,FALSE
"Charlie Puth Featuring Meghan Trainor",1,FALSE
"Charlie Rich",1,FALSE
"Charlie Wilson",1,FALSE
"Chase Bryant",1,FALSE
"Chase Rice",2,FALSE
"Cheap Trick",1,FALSE
"Cheat Codes Featuring Demi Lovato",1,FALSE
"Chedda Da Connect",1,FALSE
"Cher",7,FALSE
"Chic",2,FALSE
"Chicago",5,FALSE
"Chico DeBarge",1,FALSE
"Chiddy Bang",1,FALSE
"Chief Keef Featuring Lil Reese",1,FALSE
"Childish Gambino",3,FALSE
"Chingy",1,FALSE
"Chingy Featuring J. Weav",1,FALSE
"Chingy Featuring Jermaine Dupri",1,FALSE
"Chris Brown",14,FALSE
"Chris Brown & Tyga",1,FALSE
"Chris Brown Feat. Ludacris",1,FALSE
"Chris Brown Featuring Future & Young Thug",1,FALSE
"Chris Brown Featuring Kevin K-MAC McCall",1,FALSE
"Chris Brown Featuring Kevin McCall",1,FALSE
"Chris Brown Featuring Lil Wayne & Busta Rhymes",1,FALSE
"Chris Brown Featuring Lil Wayne & French Montana Or & Too $hort",1,FALSE
"Chris Brown Featuring Lil Wayne & French Montana Or Too $hort",1,FALSE
"Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga",1,FALSE
"Chris Brown Featuring Lil Wayne & Swizz Beatz",1,FALSE
"Chris Brown Featuring Lil' Wayne",1,FALSE
"Chris Brown Featuring Nicki Minaj",1,FALSE
"Chris Brown Featuring Plies",1,FALSE
"Chris Brown Featuring T-Pain",1,FALSE
"Chris Brown Featuring Tyga & Kevin McCall",1,FALSE
"Chris Brown Featuring Usher & Gucci Mane",1,FALSE
"Chris Brown Featuring Usher & Rick Ross",1,FALSE
"Chris Cagle",2,FALSE
"Chris Jamison & Adam Levine",1,FALSE
"Chris Janson",2,FALSE
"Chris Lane",1,FALSE
"Chris Rea",2,FALSE
"Chris Stapleton",3,FALSE
"Chris Young",3,FALSE
"Christina Aguilera",4,FALSE
"Christina Aguilera Featuring Lil' Kim",1,FALSE
"Christina Aguilera Featuring Nicki Minaj",1,FALSE
"Christina Aguilera Featuring Redman",1,FALSE
"Christina Milian",1,FALSE
"Christina Milian Featuring Joe Budden",1,FALSE
"Christopher Cross",1,FALSE
"Christopher Wilde & Anna Margaret",1,FALSE
"Chubb Rock",1,FALSE
"Chubby Checker",4,FALSE
"Chuck Berry",9,FALSE
"Ciara",3,FALSE
"Ciara Featuring 50 Cent",1,FALSE
"Ciara Featuring Chamillionaire",1,FALSE
"Ciara Featuring Ludacris",2,FALSE
"Ciara Featuring Missy Elliott",1,FALSE
"Ciara Featuring Nicki Minaj",1,FALSE
"Ciara Featuring Petey Pablo",1,FALSE
"Ciara Featuring T-Pain",1,FALSE
"Ciara Featuring Young Jeezy",1,FALSE
"Cinderella",2,FALSE
"City Girls",1,FALSE
"City High Featuring Eve",1,FALSE
"Clarence Carter",4,FALSE
"Claude King",1,FALSE
"Clay Aiken",1,FALSE
"Clay Walker",4,FALSE
"Clean Bandit Featuring Sean Paul & Anne-Marie",1,FALSE
"Clipse",1,FALSE
"Clipse Featuring Faith Evans",1,FALSE
"Coko",1,FALSE
"Colbie Caillat",2,FALSE
"Cold Blood",1,FALSE
"Coldplay",3,FALSE
"Cole Swindell",3,FALSE
"Collective Soul",1,FALSE
"Collin Raye",1,FALSE
"Color Me Badd",4,FALSE
"Commodores",1,FALSE
"Concrete Blonde",1,FALSE
"Connie Francis",9,FALSE
"Conway Twitty",4,FALSE
"Coolio",2,FALSE
"Corinne Bailey Rae",2,FALSE
"Corona",1,FALSE
"Craig Campbell",1,FALSE
"Craig Mack",1,FALSE
"Craig Morgan",5,FALSE
"Crash Test Dummies",1,FALSE
"Crazy Town",1,FALSE
"Cream",2,FALSE
"Creedence Clearwater Revival",2,FALSE
"Crime Mob Featuring Lil Scrappy",2,FALSE
"Crosby, Stills & Nash",1,FALSE
"Crucial Conflict",1,FALSE
"Crystal Gayle",3,FALSE
"Culture Club",1,FALSE
"Curtis Mayfield",3,FALSE
"Cypress Hill",2,FALSE
"D-12",1,FALSE
"D.R.A.M. Featuring Lil Yachty",1,FALSE
"D'Angelo",1,FALSE
"D12",1,FALSE
"D12 Featuring Eminem",1,FALSE
"D4L",1,FALSE
"Da Brat",3,FALSE
"Da Brat Featuring Cherish",1,FALSE
"Daddy Yankee",1,FALSE
"Daddy Yankee Featuring Fergie",1,FALSE
"Dae Dae",1,FALSE
"Daisy Dee",1,FALSE
"Dan Fogelberg",3,FALSE
"Dan Hill",1,FALSE
"Dana",1,FALSE
"Danielle Bradbery",3,FALSE
"Danity Kane",2,FALSE
"Darius Rucker",4,FALSE
"Darlene Love",2,FALSE
"Darryl Worley",3,FALSE
"Daryl Hall",1,FALSE
"Daryl Hall  John Oates",5,FALSE
"Das EFX",3,FALSE
"Daughtry",2,FALSE
"Dave Dudley",1,FALSE
"Dave Matthews Band",1,FALSE
"David Ball",1,FALSE
"David Banner",1,FALSE
"David Banner Featuring Chris Brown",1,FALSE
"David Banner Featuring Lil' Flip",1,FALSE
"David Bowie",7,FALSE
"David Bowie/Pat Metheny",1,FALSE
"David Cook",2,FALSE
"David Essex",1,FALSE
"David Geddes",1,FALSE
"David Gray",1,FALSE
"David Guetta Featuring Flo Rida & Nicki Minaj",1,FALSE
"David Guetta Featuring Jennifer Hudson",1,FALSE
"David Lee Murphy",1,FALSE
"David Lee Roth",3,FALSE
"David Ruffin",2,FALSE
"Davy Jones",1,FALSE
"Dawn Penn",1,FALSE
"Dazz Band",1,FALSE
"De La Soul",1,FALSE
"Dead Or Alive",1,FALSE
"Dean Friedman",1,FALSE
"Dean Martin",3,FALSE
"Dean Martin & Sammy Davis Jr.",1,FALSE
"Deana Carter",1,FALSE
"Debbie Gibson",1,FALSE
"Debbie Harry",1,FALSE
"Debelah Morgan",2,FALSE
"Deborah Allen",1,FALSE
"Deborah Cox",1,FALSE
"Dee Clark",1,FALSE
"Dee Dee Sharp",1,FALSE
"Deee-Lite",1,FALSE
"Deep Blue Something",1,FALSE
"Deep Purple",2,FALSE
"Def Leppard",6,FALSE
"DeJ Loaf",2,FALSE
"DeJ Loaf Featuring Big Sean",1,FALSE
"Del Reeves",1,FALSE
"Del Shannon",4,FALSE
"Delbert McClinton",1,FALSE
"Demi Lovato",8,FALSE
"Demi Lovato Featuring Cher Lloyd",1,FALSE
"Demi Lovato Featuring Jonas Brothers",1,FALSE
"Deniece Williams",1,FALSE
"Dennis Lloyd",1,FALSE
"Deodato",1,FALSE
"Depeche Mode",2,FALSE
"Derez De'Shon",1,FALSE
"Descendants 2 Cast",1,FALSE
"Desiigner",2,FALSE
"Desmond Dekker & The Aces",1,FALSE
"Destiny's Child",6,FALSE
"Destiny's Child Featuring T.I. & Lil Wayne",1,FALSE
"Devin Dawson",1,FALSE
"Dexys Midnight Runners",1,FALSE
"Dia Frampton",1,FALSE
"Diana Ross",3,FALSE
"Dickey Lee",2,FALSE
"Diddy Featuring Keyshia Cole",1,FALSE
"Diddy Featuring Nicole Scherzinger",1,FALSE
"Dierks Bentley",5,FALSE
"Dierks Bentley Featuring Brothers Osborne",1,FALSE
"Diggy Featuring Jeremih",1,FALSE
"Dilated Peoples Featuring Kanye West",1,FALSE
"Dion",5,FALSE
"Dionne Warwick",4,FALSE
"Dire Straits",4,FALSE
"Disturbed",1,FALSE
"Divine",1,FALSE
"Dixie Chicks",4,FALSE
"DJ Drama Featuring Chris Brown, Skeme & Lyquin",1,FALSE
"DJ Drama Featuring Wale, Tyga & Roscoe Dash",1,FALSE
"DJ ESCO Featuring Future & Lil Uzi Vert",1,FALSE
"DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih",1,FALSE
"DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie",1,FALSE
"DJ Khaled Featuring Beyonce & JAY Z",1,FALSE
"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",1,FALSE
"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",1,FALSE
"DJ Khaled Featuring Chris Brown, August Alsina, Future, & Jeremih",1,FALSE
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",1,FALSE
"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",1,FALSE
"DJ Khaled Featuring Drake",1,FALSE
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",3,FALSE
"DJ Khaled Featuring Jay Z & Future",1,FALSE
"DJ Khaled Featuring JAY Z & Future",1,FALSE
"DJ Khaled Featuring JAY Z, Future & B",1,FALSE
"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",1,FALSE
"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1,FALSE
"DJ Khaled Featuring Kanye West & Rick Ross",1,FALSE
"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",1,FALSE
"DJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain",1,FALSE
"DJ Khaled Featuring Rihanna & Bryson Tiller",1,FALSE
"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",1,FALSE
"DJ Khaled Featuring T.I. Akon, Rick Ross, Fat Joe. Lil' Wayne & Baby",1,FALSE
"DJ Kool",1,FALSE
"DJ Quik",1,FALSE
"DJ Sammy & Yanou Featuring Do",1,FALSE
"DJ Snake & AlunaGeorge",1,FALSE
"DJ Snake Featuring Justin Bieber",1,FALSE
"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",1,FALSE
"DMX Featuring Faith Evans",1,FALSE
"DNCE",1,FALSE
"Dolly Parton",4,FALSE
"Don Covay",1,FALSE
"Don Covay & The Goodtimers",1,FALSE
"Don Henley",3,FALSE
"Don McLean",1,FALSE
"Don Williams",1,FALSE
"Donald Fagen",1,FALSE
"Donna Fargo",1,FALSE
"Donna Summer",3,FALSE
"Donny Osmond",1,FALSE
"Donovan",4,FALSE
"Dorothy Moore",1,FALSE
"Dr. Dre",1,FALSE
"Dr. Dre Featuring Eminem",1,FALSE
"Dr. Hook",6,FALSE
"Dr. John",1,FALSE
"Drake",59,FALSE
"Drake & Future",6,FALSE
"Drake Featuring 2 Chainz & Big Sean",1,FALSE
"Drake Featuring 2 Chainz & Young Thug",1,FALSE
"Drake Featuring 21 Savage",1,FALSE
"Drake Featuring Alicia Keys",1,FALSE
"Drake Featuring Birdman",1,FALSE
"Drake Featuring Giggs",2,FALSE
"Drake Featuring JAY-Z",1,FALSE
"Drake Featuring Kanye West, Lil Wayne & Eminem",1,FALSE
"Drake Featuring Lil Wayne",3,FALSE
"Drake Featuring Lil Wayne & Young Jeezy",1,FALSE
"Drake Featuring Majid Jordan",1,FALSE
"Drake Featuring Nicki Minaj",2,FALSE
"Drake Featuring PARTYNEXTDOOR",2,FALSE
"Drake Featuring Pimp C & dvsn",1,FALSE
"Drake Featuring Quavo & Travis Scott",1,FALSE
"Drake Featuring Rihanna",1,FALSE
"Drake Featuring Static Major & Ty Dolla $ign",1,FALSE
"Drake Featuring T.I. & Swizz Beatz",1,FALSE
"Drake Featuring The Throne",1,FALSE
"Drake Featuring Trey Songz & Lil Wayne",1,FALSE
"Drake Featuring Young Thug",1,FALSE
"Dream",1,FALSE
"Dreezy Featuring Jeremih",1,FALSE
"Dru Hill",2,FALSE
"Duck Sauce",1,FALSE
"Duran Duran",1,FALSE
"Dustin Lynch",2,FALSE
"Dusty Springfield",3,FALSE
"Dwele",1,FALSE
"Dwight Yoakam",1,FALSE
"E-40",1,FALSE
"Earth, Wind & Fire",7,FALSE
"Easton Corbin",2,FALSE
"Echosmith",1,FALSE
"Ed Sheeran",10,FALSE
"Eddie Kendricks",1,FALSE
"Eddie Money",8,FALSE
"Eddie Rabbitt",1,FALSE
"Eddy Arnold",1,FALSE
"Eddy Grant",1,FALSE
"Edens Edge",1,FALSE
"Edison Lighthouse",1,FALSE
"Edwin McCain",1,FALSE
"Electric Light Orchestra",5,FALSE
"Elephant Man",1,FALSE
"Eli Young Band",3,FALSE
"Ella Fitzgerald",1,FALSE
"Ellie Goulding",2,FALSE
"Elliott Yamin",1,FALSE
"Elton John",20,FALSE
"Elton John & Kiki Dee",1,FALSE
"Elvis Costello",1,FALSE
"Elvis Presley",9,FALSE
"Emblem3",1,FALSE
"Emerson Drive",1,FALSE
"Eminem",31,FALSE
"Eminem & Jessie Reyez",1,FALSE
"Eminem Featuring Beyonce",1,FALSE
"Eminem Featuring Dido",1,FALSE
"Eminem Featuring Dr. Dre",2,FALSE
"Eminem Featuring Dr. Dre & 50 Cent",1,FALSE
"Eminem Featuring Ed Sheeran",1,FALSE
"Eminem Featuring Gwen Stefani",1,FALSE
"Eminem Featuring Jessie Reyez",1,FALSE
"Eminem Featuring Joyner Lucas",1,FALSE
"Eminem Featuring Kobe",1,FALSE
"Eminem Featuring Lil Wayne",1,FALSE
"Eminem Featuring Nate Ruess",1,FALSE
"Eminem Featuring Pink",1,FALSE
"Eminem Featuring Rihanna",1,FALSE
"Eminem Featuring Royce Da 5'9",1,FALSE
"Eminem, 50 Cent, Lloyd Banks & Cashis",1,FALSE
"Eminem, Dr. Dre & 50 Cent",1,FALSE
"En Vogue",3,FALSE
"Engelbert Humperdinck",1,FALSE
"Enrique Iglesias",2,FALSE
"Enrique Iglesias Featuring Bad Bunny",1,FALSE
"Enrique Iglesias Featuring Ludacris & DJ Frank E",1,FALSE
"Enrique Iglesias Featuring Pitbull",1,FALSE
"Enrique Iglesias Featuring Pitbull & The WAV.s",1,FALSE
"EPMD",1,FALSE
"Erasure",1,FALSE
"Eric Carmen",3,FALSE
"Eric Church",12,FALSE
"Eric Clapton",5,FALSE
"Eric Paslay",1,FALSE
"Erick Sermon",2,FALSE
"Erick Sermon Featuring Marvin Gaye",1,FALSE
"Ernie Maresca",1,FALSE
"Erykah Badu",2,FALSE
"Erykah Badu Featuring Common",1,FALSE
"Estelle Featuring Kanye West",1,FALSE
"Eternal",1,FALSE
"Etta James",2,FALSE
"Europe",2,FALSE
"Eve",1,FALSE
"Eve Featuring Alicia Keys",1,FALSE
"Everlast",1,FALSE
"Exile",1,FALSE
"Fabian",1,FALSE
"Fabolous",2,FALSE
"Fabolous Feat. Chris Brown",1,FALSE
"Fabolous Featuring Jermaine Dupri",1,FALSE
"Fabolous Featuring Mike Shorey & Lil' Mo",1,FALSE
"Fabolous Featuring Nate Dogg",1,FALSE
"Fabolous Featuring Ne-Yo",1,FALSE
"Fabolous Featuring P. Diddy & Jagged Edge",1,FALSE
"Fabolous Featuring Tamia Or Ashanti",1,FALSE
"Fabolous Featuring The-Dream",1,FALSE
"Faces",2,FALSE
"Faith Evans",3,FALSE
"Faith Evans Featuring Missy \Misdemeanor\"" Elliott""",1,FALSE
"Faith Hill",5,FALSE
"Falco",1,FALSE
"Fall Out Boy",1,FALSE
"Famous Dex",1,FALSE
"Famous Dex Featuring A$AP Rocky",1,FALSE
"Fantasia",2,FALSE
"Far Corporation",1,FALSE
"Faron Young",1,FALSE
"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",1,FALSE
"Fastball",1,FALSE
"Fat Joe",1,FALSE
"Fat Joe & Remy Ma Featuring French Montana",1,FALSE
"Fat Joe Featuring Chris Brown",1,FALSE
"Fat Joe Featuring J. Holiday",1,FALSE
"Fat Joe Featuring Lil Wayne",1,FALSE
"Fat Joe Featuring R. Kelly",1,FALSE
"Fat Joe Featuring Tony Sunshine & Armageddon",1,FALSE
"Fats Domino",12,FALSE
"Fergie",3,FALSE
"Fergie Featuring Ludacris",1,FALSE
"Ferras",1,FALSE
"Fetty Wap",4,FALSE
"Fetty Wap Featuring Monty",2,FALSE
"Fetty Wap Featuring Remy Boyz",1,FALSE
"Fever Tree",1,FALSE
"Field Mob Featuring Ciara",1,FALSE
"Fifth Harmony",2,FALSE
"Fifth Harmony Featuring Fetty Wap",1,FALSE
"Fifth Harmony Featuring Gucci Mane",1,FALSE
"Fifth Harmony Featuring Kid Ink",1,FALSE
"Fifth Harmony Featuring Ty Dolla $ign",1,FALSE
"Fine Young Cannibals",2,FALSE
"Fiona Apple",1,FALSE
"Firehouse",1,FALSE
"Five",1,FALSE
"Five For Fighting",1,FALSE
"Five Man Electrical Band",1,FALSE
"Five Star",1,FALSE
"Fleetwood Mac",6,FALSE
"Flex",1,FALSE
"Flo Rida",7,FALSE
"Flo Rida Featuring Akon",1,FALSE
"Flo Rida Featuring Nelly Furtado",1,FALSE
"Flo Rida Featuring Robin Thicke & Verdine White",1,FALSE
"Flo Rida Featuring Sage The Gemini & Lookas",1,FALSE
"Flo Rida Featuring Sean Kingston",1,FALSE
"Flo Rida Featuring will.i.am",1,FALSE
"Flobots",1,FALSE
"Florida Georgia Line",7,FALSE
"Florida Georgia Line Featuring Backstreet Boys",1,FALSE
"Florida Georgia Line Featuring Luke Bryan",1,FALSE
"Florida Georgia Line Featuring Tim McGraw",1,FALSE
"Floyd Cramer",1,FALSE
"Flume Featuring Kai",1,FALSE
"Foghat",1,FALSE
"Foo Fighters",1,FALSE
"Force M.D. s",2,FALSE
"Force M.D.'s",1,FALSE
"Foreigner",2,FALSE
"Fort Minor Featuring Styles Of Beyond",1,FALSE
"Foster The People",1,FALSE
"Fountains Of Wayne",1,FALSE
"Four Tops",6,FALSE
"Foxy Brown Featuring Jay-Z",1,FALSE
"Frank Ocean",4,FALSE
"Frank Sinatra",4,FALSE
"Frankie Avalon",3,FALSE
"Frankie Ballard",2,FALSE
"Frankie Goes To Hollywood",1,FALSE
"Frankie J",1,FALSE
"Frankie J.",1,FALSE
"Frankie Smith",1,FALSE
"Frankie Valli",1,FALSE
"Freak Nasty",2,FALSE
"Fred Wesley & The J.B's",1,FALSE
"Freddy Cannon",3,FALSE
"Freedy Johnston",1,FALSE
"French Montana",1,FALSE
"French Montana Featuring Drake",2,FALSE
"French Montana Featuring Nicki Minaj",1,FALSE
"French Montana Featuring Rick Ross, Drake, Lil Wayne",1,FALSE
"French Montana Featuring The Weeknd & Max B",1,FALSE
"Future",18,FALSE
"Future & Juice WRLD",1,FALSE
"Future & Juice WRLD Featuring Young Scooter",1,FALSE
"Future & Young Thug",3,FALSE
"Future & Young Thug Featuring Offset",1,FALSE
"Future Featuring Drake",1,FALSE
"Future Featuring Kanye West",1,FALSE
"Future Featuring Lil Wayne",1,FALSE
"Future Featuring Nicki Minaj",1,FALSE
"Future Featuring Pharrell, Pusha T & Casino",1,FALSE
"Future Featuring T.I.",1,FALSE
"Future Featuring The Weeknd",2,FALSE
"Future Featuring Travis Scott",1,FALSE
"Future Featuring YG",1,FALSE
"G-Eazy",1,FALSE
"G-Eazy & Kehlani",1,FALSE
"G-Eazy Featuring A$AP Rocky & Cardi B",1,FALSE
"G-Eazy Featuring Yo Gotti & YBN Nahmir",1,FALSE
"Gallery",1,FALSE
"Game",1,FALSE
"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",1,FALSE
"Game Featuring Lil Wayne",1,FALSE
"Gang Starr",1,FALSE
"Garbage",1,FALSE
"Garnet Mimms",1,FALSE
"Garnet Mimms & The Enchanters",1,FALSE
"Garth Brooks",3,FALSE
"Gary Allan",2,FALSE
"Gavin DeGraw",1,FALSE
"Gene Autry",1,FALSE
"Gene Chandler",4,FALSE
"Genesis",2,FALSE
"Genius/GZA",1,FALSE
"George Benson",1,FALSE
"George Duke",1,FALSE
"George Ezra",1,FALSE
"George Harrison",1,FALSE
"George Jones",2,FALSE
"George McCrae",1,FALSE
"George Michael",8,FALSE
"George Michael/Elton John",1,FALSE
"George Strait",9,FALSE
"Georgie Fame",1,FALSE
"Gerald Levert",1,FALSE
"Ghostface Killah",1,FALSE
"Ghostface Killah Featuring Ne-Yo",1,FALSE
"Gilbert O'Sullivan",3,FALSE
"Gina G",1,FALSE
"Ginuwine",5,FALSE
"Ginuwine Featuring Baby",1,FALSE
"Gladys Knight And The Pips",6,FALSE
"Glee Cast",22,FALSE
"Glee Cast Featuring Chris Colfer & Amber Riley",1,FALSE
"Glee Cast Featuring Gwyneth Paltrow",1,FALSE
"Glee Cast Featuring Jonathan Groff",2,FALSE
"Glee Cast Featuring Kristin Chenoweth",1,FALSE
"Glee Cast Featuring Lea Michele, Jonathan Groff, Cory Monteith, Chris Colfer & Amber Riley",1,FALSE
"Glee Cast Featuring Mark Salling",1,FALSE
"Glee Cast Featuring Matthew Morrison",1,FALSE
